name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Thịt Kho,Vietnamese,Dinner,slow-cook;comfort,15,60,4,Pancetta di maiale caramellata e uova brasate nell'acqua di cocco.,Termina con peperoncino fresco e una spruzzata di lime per fornire l'acidità necessaria a bilanciare il grasso intenso.,600 g Pork Belly | 6 whole Eggs | 400 ml Coconut Water | 3 tbsp Fish Sauce | 3 tbsp Sugar | 4 cloves Garlic | 4 whole Shallots,"Caramella lo sugar fino a ottenere un colore ambrato. Aggiungi il pork, girandolo per ricoprirlo. (5 min) | Aggiungi coconut water, fish sauce, garlic e shallots. | Fai sobbollire coperto per 40 min. (40 min) | Sodi le eggs separatamente. Sbucciale e aggiungile alla brasatura. | Fai sobbollire scoperto per 15 min per glassare. (15 min) | Servi con rice e pickled mustard greens.",460,28,14,32,1,fish;eggs,Updated,Thịt Kho,it
Chè Ba Màu,Vietnamese,Dessert,vegan;gluten-free,20,30,4,"Dessert a tre colori con fagioli rossi, gelatina di pandan e fagioli mung su ghiaccio tritato.",Aromatizza il latte di cocco con sale marino e foglia di pandan per creare un sofisticato equilibrio di sapori.,100 g Red Beans | 100 g Mung Beans | 100 g Pandan Jelly | 300 ml Coconut Milk | 80 g Sugar | 2 cups Crushed Ice,"Cuoci red beans e mung beans separatamente con lo zucchero fino a quando sono morbidi. (30 min) | Prepara la gelatina di pandan con agar e acqua di pandan. Fai solidificare e taglia a cubetti. | Disponi a strati in un bicchiere alto: red bean, pandan jelly, mung bean. | Riempi con ghiaccio tritato. | Versa il coconut milk sopra. Servi immediatamente.",260,8,48,6,8,dairy,Updated,Chè Ba Màu,it
Bún Riêu Cua,Vietnamese,Lunch,seafood;slow-cook,20,45,4,"Brodo di granchio e pomodoro con spaghetti di riso, tofu ed erbe fresche.",Aggiungi olio di semi di annatto per una caratteristica tonalità rossa e includi mắm tôm per fornire la necessaria nota fermentata di base.,3 tbsp Crab Paste | 300 g Pork Ribs | 200 g Firm Tofu | 400 g Rice Noodles | 400 g Tomatoes | 3 tbsp Fish Sauce | 2 tbsp Tamarind | 100 g Bean Sprouts | 30 g Vietnamese Herbs,"Fai sobbollire pork ribs per 30 min. (30 min) | Aggiungi tamarind, tomatoes e fish sauce. | Mescola crab paste con egg e versala a cucchiaiate nel brodo in ebollizione. (5 min) | Aggiungi tofu. | Cuoci le noodles. Servi con bean sprouts ed erbe.",360,24,44,10,4,gluten;shellfish;fish;eggs;soy,Updated,Bún Riêu Cua,it
Nem Nướng,Vietnamese,Appetizer,gluten-free;quick,20,15,4,Spiedini di salsiccia di maiale vietnamita alla griglia serviti in involucri di carta di riso.,Sostituisci metà del macinato con gio song (pasta di maiale) per una texture eccellente.,400 g Ground Pork | 3 cloves Garlic | 2 tbsp Fish Sauce | 1 tbsp Sugar | 0.5 tsp Five Spice | 12 whole Rice Paper | 1 head Lettuce | 100 g Vermicelli | 100 ml Peanut Sauce,"Mescola pork con garlic, fish sauce, sugar e five spice. | Forma sugli spiedini. Griglia per 8–10 min, girando. (9 min) | Servi con rice paper, lettuce, vermicelli e salsa da intingolo. | Avvolgi e intingi ogni boccone.",320,22,28,12,2,nuts;peanuts;fish,Updated,Nem Nướng,it
Súp Bắp Cua,Vietnamese,Lunch,quick;gluten-free,10,20,4,"Zuppa vietnamita di granchio e mais con uovo — setosa, dolce e saporita.",Aggiungi un filo di sesame oil pregiato e white pepper alla fine per elevare l'esperienza olfattiva.,200 g Crab Meat | 3 ears Sweet Corn | 3 whole Eggs | 1 l Chicken Broth | 2 tbsp Fish Sauce | 2 tbsp Cornstarch | 3 whole Scallion | 10 g Coriander,"Porta il brodo a ebollizione. Aggiungi corn kernels. (5 min) | Addensa con cornstarch slurry. | Aggiungi crab meat. Fai sobbollire per 3 min. (3 min) | Versa beaten egg a filo sottile, mescolando delicatamente. (2 min) | Aggiusta con fish sauce. Servi guarnendo con scallion e coriander.",200,16,22,5,2,shellfish;fish;eggs,Updated,Súp Bắp Cua,it
Bun Ken,Vietnamese,Lunch,seafood;comfort,15,25,4,Zuppa di noodles con curry di pesce al cocco del Vietnam del Sud.,Sostituisci metà del coconut milk con fish stock per bilanciare i macronutrienti e valorizzare il sapore del pesce.,400 g White Fish | 300 g Rice Vermicelli | 400 ml Coconut Milk | 2 stalks Lemongrass | 3 slices Galangal | 1 tsp Turmeric | 3 tbsp Fish Sauce | 150 g Pineapple | 100 g Bean Sprouts | 3 whole Lime,"Rosola lemongrass e galangal. Aggiungi turmeric. | Aggiungi fish e coconut milk. Fai sobbollire per 15 min. (15 min) | Aggiungi pineapple e fish sauce. | Cuoci rice vermicelli: mettili in ammollo in acqua fredda per 10 min, poi scolali e cuocili in acqua bollente per 2–3 min fino a quando sono appena teneri. Scola, sciacqua sotto acqua fredda, dividi nelle ciotole e versa sopra il brodo al curry. (3 min) | Servi con bean sprouts e lime.",400,28,42,14,3,dairy;fish,Updated,Bun Ken,it
Cha Ca La Vong,Vietnamese,Dinner,seafood;premium,15,15,4,Pesce di Hanoi alla curcuma e aneto con spaghetti di riso e arachidi.,Aggiungi una rosolatura su griglia a carbonella prima della finitura in olio per replicare l'autenticità da cinque stelle.,600 g White Fish | 2 tsp Turmeric | 30 g Dill | 20 g Galangal | 1 tbsp Shrimp Paste | 300 g Rice Vermicelli | 60 g Peanuts | 6 whole Scallion | 150 ml Nuoc Cham,"Marina fish con turmeric, galangal e shrimp paste per 30 min. (30 min) | Friggi fish in oil fino a doratura, 3 min per lato. (6 min) | Aggiungi dill e scallion, mescola brevemente. (1 min) | Servi su vermicelli con peanuts e nuoc cham.",400,36,30,14,3,nuts;peanuts;shellfish;fish,Updated,Cha Ca La Vong,it
Xoi Xeo,Vietnamese,Breakfast,vegan;gluten-free,10,35,4,Riso glutinoso guarnito con pasta di fagioli mung gialli e scalogni fritti.,Friggi gli scalogni nel grasso d'anatra per un tocco di umami e aggiungi un po' di acqua di foglia di pandan durante la cottura del riso per una complessità aromatica.,400 g Glutinous Rice | 150 g Mung Beans | 1 tsp Turmeric | 200 ml Coconut Milk | 3 tbsp Fried Shallots | 0.5 tsp Salt | 1 tsp Sesame Oil,Metti in ammollo glutinous rice per 4 ore. Cuoci al vapore con turmeric per 25 min. (25 min) | Metti in ammollo mung beans per 2 ore. Cuoci al vapore fino a quando sono morbidi. Schiaccia con coconut milk. (20 min) | Disponi a strati riso e pasta di mung bean. | Guarnisci con fried shallots e sesame oil.,380,10,66,8,4,dairy;sesame,Updated,Xoi Xeo,it
Banh Beo,Vietnamese,Appetizer,gluten-free,20,15,4,Tortine di riso cotte al vapore guarnite con gamberetti essiccati e scalogni fritti.,Aggiungi scallion oil per trasportare i sapori attraverso i grassi e crispy pork skin per un contrasto di texture.,200 g Rice Flour | 40 g Tapioca Starch | 40 g Dried Shrimp | 3 tbsp Fried Shallots | 2 tbsp Fish Sauce | 1 tsp Sugar | 2 whole Lime,"Mescola rice flour e tapioca con acqua per formare una pastella liquida. | Versa in piccoli piattini poco profondi. Cuoci al vapore per 5 min fino a quando si solidifica. (5 min) | Trita grossolanamente dried shrimp. | Guarnisci le tortine con dried shrimp e fried shallots. | Prepara la salsa da intingolo con fish sauce, sugar e lime.",180,8,28,4,1,gluten;shellfish;fish,Updated,Banh Beo,it
Banh Khot,Vietnamese,Appetizer,quick;seafood,15,15,4,Mini coppette di riso croccanti al cocco guarnite con gamberetti.,Sostituisci una parte del liquido con birra o acqua gassata per una migliore aerazione e croccantezza.,200 g Rice Flour | 300 ml Coconut Milk | 0.5 tsp Turmeric | 200 g Shrimp | 3 whole Scallion | 150 ml Nuoc Cham | 1 head Lettuce | 15 g Mint,"Prepara la pastella: rice flour, coconut milk, turmeric e salt. | Scalda una khot (o aebleskiver) pan a fuoco medio. Ungi bene ogni coppa, 2 min. (2 min) | Riempi ogni coppa a metà con la pastella. Premi uno shrimp in ciascuna. Copri e cuoci per 3 min fino a quando i bordi sono sodi e la base è dorata. Cuoci in più riprese. (3 min) | Servi nella lettuce con mint e nuoc cham.",240,14,28,8,2,gluten;dairy;shellfish;fish,Updated,Banh Khot,it
Com Chien Duong Chau,Vietnamese,Dinner,quick;family-friendly,10,15,4,Riso fritto vietnamita in stile Yangzhou con char siu e gamberetti.,Aggiungi Lap Cheong a dadini e scalogno tritato per una profondità autentica e una consistenza di lusso.,500 g Cooked Jasmine Rice | 150 g Char Siu Pork | 150 g Shrimp | 3 whole Eggs | 80 g Peas | 3 whole Scallion | 2 tbsp Soy Sauce | 1 tbsp Fish Sauce | 1 tsp Sesame Oil,"(Usa leftover char siu pork dalla ricetta Chinese Char Siu Pork, o acquistalo in una rosticceria cinese. Il jasmine rice del giorno prima è l'ideale — cuoci 300g di riso, stendilo su un vassoio e mettilo in frigorifero per una notte.) Strapazza eggs nel wok caldo. Metti da parte. (2 min) | Saltate shrimp e pork. (3 min) | Aggiungi rice. Friggi a fuoco alto per 3 min. (3 min) | Aggiungi peas, sauces e eggs. Mescola. | Finisci con scallion e sesame oil.",420,22,54,12,3,gluten;shellfish;fish;eggs;soy;sesame,Updated,Com Chien Duong Chau,it
Piatto Misto Mezze,Mediterranean,Appetizer,vegan;crowd-pleaser,20,0,6,"Un banchetto di hummus, baba ganoush, tabbouleh, falafel, pita e olive.",Incorpora una salsa speciale fatta in casa come zhug o harissa per aggiungere un contrasto acido.,200 g Hummus | 150 g Baba Ganoush | 150 g Tabbouleh | 8 whole Falafel | 4 whole Pita | 80 g Olives | 8 whole Stuffed Grape Leaves | 100 g Cherry Tomatoes | 1 whole Cucumber | 3 tbsp Olive Oil,Disponi hummus e baba ganoush in ciotole. | Affetta cucumber e tomatoes. | Scalda il pita e sistemalo accanto. | Disponi tutti gli elementi su un grande vassoio con olives e foglie ripiene. | Irrora con olive oil sull'hummus. Servi immediatamente.,380,14,44,16,8,gluten,Updated,Mezze Platter,it
Shish Tawook,Mediterranean,Dinner,gluten-free;high-protein,15,20,4,Spiedini di pollo marinati all'aglio in stile libanese con toum e sottaceti.,Passa agli spiedini di metallo per condurre il calore internamente e prevenire la cottura eccessiva della superficie esterna.,700 g Chicken Breast | 150 ml Yogurt | 2 whole Lemon | 4 cloves Garlic | 2 tsp Paprika | 1 tsp Cumin | 1 tbsp Tomato Paste | 4 whole Pita | 100 g Toum | 80 g Pickles,"Marina chicken con yogurt, lemon, garlic e spices per 2+ ore. (120 min) | Infilza sugli spiedini. Griglia a fuoco vivo per 10–12 min. (11 min) | Servi nel pita con salsa toum all'aglio, tomatoes e pickles.",420,40,28,14,2,gluten;dairy,Updated,Shish Tawook,it
Hummus Masabacha,Mediterranean,Appetizer,vegan;gluten-free,10,0,4,"Hummus caldo con ceci interi, condito con olio d'oliva, cumino e paprika.",Finisci con un olio ricco di polifenoli e micro-prezzemolo per una presentazione visivamente elevata.,400 g Chickpeas | 80 g Tahini | 2 whole Lemon | 2 cloves Garlic | 1 tsp Cumin | 4 tbsp Olive Oil | 1 tsp Paprika | 10 g Parsley | 4 whole Pita,"Frulla chickpeas con tahini, lemon, garlic e cumin fino a ottenere una consistenza molto liscia. | Scalda alcuni whole chickpeas separatamente. | Stendi l'hummus su un piatto. Aggiungi i whole chickpeas sopra. | Irrora con olive oil, cospargi paprika e parsley. | Servi con pita caldo.",320,12,34,16,8,gluten;sesame,Updated,Hummus Masabacha,it
Shawarma di Agnello,Mediterranean,Dinner,family-friendly;crowd-pleaser,15,20,4,"Fette di agnello speziato nel pane piatto con tahini, pomodori e rapa sottaceto.",Guarnisci con pine nuts tostati per la complessità di texture richiesta in un impiattamento professionale.,700 g Lamb Leg | 4 whole Flatbread | 80 g Tahini | 2 whole Lemon | 3 cloves Garlic | 2 tsp Cumin | 1 tsp Coriander | 0.5 tsp Cinnamon | 100 g Pickled Turnip | 2 whole Tomatoes | 15 g Parsley,"Taglia lamb a fette sottili. Marina con spices e lemon per 1 ora. (60 min) | Arrostisci a 220°C o griglia fino a doratura, 15 min. (15 min) | Prepara la salsa tahini con tahini, lemon e garlic. | Servi nel flatbread con la salsa, tomatoes, pickled turnip e parsley.",480,36,36,20,4,gluten;sesame,Updated,Lamb Shawarma,it
Insalata Fattoush,Mediterranean,Lunch,vegan,15,5,4,"Insalata di pane levantina con pita croccante, sommacco, melassa di melograno e menta.",Introduci l'Urfa Biber per una profondità affumicata e usa radishes raffreddate in acqua ghiacciata per una croccantezza massima.,2 heads Romaine Lettuce | 3 whole Tomatoes | 1 whole Cucumber | 6 whole Radish | 2 whole Pita | 2 tsp Sumac | 2 tbsp Pomegranate Molasses | 4 tbsp Olive Oil | 2 whole Lemon | 15 g Mint | 15 g Parsley,"Tosta o friggi il pita fino a renderlo croccante. Spezzalo in pezzi. | Strappa la lettuce. Taglia a dadini tomatoes e cucumber. Affetta radish. | Emulsiona olive oil, lemon, pomegranate molasses e sumac. | Mescola tutto con il condimento e le erbe. | Aggiungi i pezzi di pita appena prima di servire.",220,5,26,12,5,gluten,Updated,Fattoush Salad,it
Branzino alla Griglia,Mediterranean,Dinner,gluten-free;healthy,10,20,4,"Branzino intero grigliato con erbe di Provenza, capperi e limone.",Applica una scottatura ad alta temperatura seguita da calore indiretto per preservare l'umidità e ottenere una pelle croccante e trasparente come il vetro.,2 whole Whole Branzino | 3 whole Lemon | 4 tbsp Olive Oil | 2 tbsp Capers | 1 tsp Herbes de Provence | 3 cloves Garlic | 200 g Cherry Tomatoes | 60 g Olives,"Incidi il fish. Condisci dentro e fuori con herbs, garlic e salt. | Farcisci la cavità con lemon slices. | Griglia per 7–8 min per lato fino a cottura completa. (15 min) | Nel frattempo arrostisci tomatoes e olives con olive oil. | Servi il pesce sui tomatoes, irrora con capers e lemon.",320,42,4,16,2,fish,Updated,Grilled Branzino,it
Kofta di Agnello,Mediterranean,Dinner,gluten-free;quick,15,15,4,Spiedini di agnello macinato ed erbe aromatiche grigliati e serviti con tahini e tabbouleh.,Tosta le spezie intere prima di macinarle per liberare gli oli volatili e la profondità di sapore.,600 g Ground Lamb | 1 whole Onion | 2 tsp Cumin | 1 tsp Coriander | 0.5 tsp Cinnamon | 20 g Parsley | 15 g Mint | 100 ml Tahini Sauce | 4 whole Pita | 1 tsp Sumac,"Mescola lamb con grated onion, spices e chopped herbs. | Forma sugli spiedini piatti a forma di salsiccia. | Griglia a fuoco vivo per 4 min per lato. (8 min) | Servi con tahini, pita caldo, tabbouleh e sumac.",420,32,22,22,3,gluten;sesame,Updated,Lamb Kofta,it
Shakshuka,Mediterranean,Breakfast,vegetarian;quick,10,20,4,Uova in camicia in una salsa speziata di pomodoro e peperone con feta e pane.,Fai soffriggere le spezie nell'olio per 60 secondi per massimizzare l'impatto aromatico.,8 whole Eggs | 800 g Canned Tomatoes | 2 whole Red Pepper | 1 whole Onion | 4 cloves Garlic | 1 tsp Cumin | 2 tsp Paprika | 0.5 tsp Chilli Flakes | 100 g Feta | 15 g Parsley | 4 whole Pita,"Soffriggi onion e pepper fino a renderli morbidi. (6 min) | Aggiungi garlic e spices. Aggiungi tomatoes. Cuoci a fuoco lento per 10 min. (10 min) | Crea dei pozzi nella salsa. Rompi le eggs all'interno. | Copri e cuoci per 5–6 min finché gli albumi sono rappresi. (6 min) | Sbriciola feta sopra, cospargi parsley. Servi con pita.",340,20,24,16,5,gluten;dairy;eggs,Updated,Shakshuka,it
Tabbouleh,Mediterranean,Appetizer,vegan;quick,15,0,4,L'insalata nazionale del Libano — bulgur wheat con grandi quantità di prezzemolo fresco.,Elimina i semi dai tomatoes per evitare una base acquosa e mantenere una consistenza croccante nel tempo.,100 g Bulgur Wheat | 200 g Flat-Leaf Parsley | 30 g Mint | 3 whole Tomatoes | 4 whole Scallion | 3 whole Lemon | 4 tbsp Olive Oil | 0.25 tsp Allspice,"Metti a bagno il bulgur in cold water per 20 min. Scola e strizza bene. (20 min) | Trita finemente parsley e mint — questa è principalmente un'insalata di erbe, non di cereali. | Taglia a dadini tomatoes e scallion. | Mescola tutto con lemon juice, olive oil e allspice. | Lascia riposare 20 min prima di servire. (20 min)",180,5,20,10,5,gluten,Updated,Tabbouleh,it
Baba Ganoush,Mediterranean,Appetizer,vegan;gluten-free,10,30,4,"Salsa affumicata di melanzane arrostite con tahini, limone e semi di melograno.",Aggiungi Maldon sea salt e un pizzico di Urfa Biber per un calore sofisticato e un equilibrio minerale.,2 large Aubergine | 3 tbsp Tahini | 2 whole Lemon | 2 cloves Garlic | 3 tbsp Olive Oil | 40 g Pomegranate Seeds | 10 g Parsley,"Brucia aubergine direttamente sulla fiamma o sotto il grill fino a completa carbonizzazione. (30 min) | Lascia riposare 10 min in un sacchetto. (10 min) | Pela e scola. Trita la polpa. | Mescola con tahini, lemon e garlic. | Stendi su un piatto, irrora con oil, cospargi pomegranate e parsley.",180,4,12,14,6,sesame,Updated,Baba Ganoush,it
Mansaf,Mediterranean,Dinner,slow-cook;premium,20,90,6,Il piatto nazionale della Giordania — agnello in salsa di yogurt essiccato su riso con mandorle.,Aggiungere spezie intere tostate all'infusione di jameed e finire con prezzemolo fresco per bilanciare l'intenso contenuto di sodio.,1 kg Lamb Shoulder | 200 g Jameed (Dried Yogurt) | 400 g Basmati Rice | 60 g Pine Nuts | 60 g Almonds | 40 g Butter | 1 tsp Turmeric | 4 whole Flatbread,"Sciogliere il jameed in acqua calda. Cuocere a fuoco lento l'agnello nel brodo di jameed per 1,5 ore. (90 min) | Cuocere il rice con turmeric e brodo di agnello. | Friggere le nuts nel butter fino a doratura. | Disporre a strati il flatbread, poi il rice, poi l'agnello su un grande piatto da portata. | Versare la salsa calda di jameed sopra. Cospargere con le nuts.",580,42,54,22,3,gluten;dairy;nuts,Updated,Mansaf,it
Wrap di Falafel,Mediterranean,Lunch,vegan,20,10,4,"Falafel croccanti di ceci in pane piatto con tahini, pomodori e cavolo marinato.",Arricchire la guarnizione con cipolle al sumac e un elemento di peperoncino fermentato.,400 g Chickpeas | 30 g Parsley | 20 g Coriander | 3 cloves Garlic | 1 tsp Cumin | 1 tsp Coriander Powder | 3 tbsp Flour | 4 whole Flatbread | 80 g Tahini | 100 g Pickled Cabbage | 2 whole Tomatoes,"Frullare i chickpeas (crudi ammollati, non cotti) con herbs, garlic e spices. Aggiungere la flour. | Formare delle palline. Friggere a 180°C per 3 min fino a renderle croccanti. (3 min) | Preparare la salsa di tahini: mescolare il tahini con il succo di 1 lemon e acqua fredda a sufficienza per ottenere una salsa scorrevole. Condire con salt. | Servire il falafel nel flatbread con tahini, tomatoes e pickled cabbage.",380,14,54,14,10,gluten;sesame,Updated,Falafel Wrap,it
Kibbeh,Mediterranean,Appetizer,family-friendly,25,15,4,Crocchette fritte di bulgur e agnello con pinoli e cipolla.,Tostare i pine nuts nel grasso di agnello prima di aggiungerli al ripieno per un sapore di noce più intenso.,150 g Bulgur Wheat | 300 g Ground Lamb | 1 whole Onion | 40 g Pine Nuts | 1 tsp Allspice | 0.5 tsp Cinnamon | 10 g Mint | 100 ml Yogurt Sauce,"Mescolare il fine bulgur con metà dell'agnello, la onion e le spices. Impastare fino a ottenere una pasta. | Cuocere il restante lamb con onion, pine nuts e spices per il ripieno. (6 min) | Formare i gusci attorno al ripieno. | Friggere a 175°C per 4–5 min fino a doratura scura. (5 min) | Servire con salsa di yogurt.",360,22,24,20,4,gluten;dairy;nuts,Updated,Kibbeh,it
Muhallabia,Mediterranean,Dessert,vegetarian;gluten-free;make-ahead,10,20,6,Vellutato budino di latte libanese con acqua di rose e pistacchi tritati.,Aggiungere un goccio di heavy cream per una consistenza più ricca e filtrare attraverso un colino a maglia fine per un risultato impeccabile.,800 ml Whole Milk | 60 g Cornstarch | 100 g Sugar | 2 tbsp Rose Water | 1 tbsp Orange Blossom Water | 40 g Pistachios | 0.5 tsp Mastic,"Mescolare la cornstarch e lo sugar nel cold milk freddo. | Scaldare mescolando continuamente fino ad addensare, 10 min. (10 min) | Aggiungere rose water, orange blossom water e mastic. | Versare nelle ciotole. Raffreddare per 4 ore. (240 min) | Guarnire con crushed pistachios prima di servire.",220,6,36,6,0,dairy;nuts,Updated,Muhallabia,it
Knafeh,Mediterranean,Dessert,vegetarian;baking,20,30,8,Dolce palestinese di pasta al formaggio immerso in sciroppo all'acqua di rose con pistacchi.,Sostituire il colorante artificiale con burro allo zafferano e incorporare un mix di formaggio Nabulsi per una superiore elasticità.,400 g Kataifi Pastry | 400 g Akkawi Cheese | 100 g Butter | 300 g Sugar | 200 ml Water | 2 tbsp Rose Water | 60 g Pistachios | 1 tsp Orange Food Colouring,Preparare lo sciroppo: portare a ebollizione sugar e water. Aggiungere rose water. Lasciar raffreddare. (10 min) | Sfilacciare e ricoprire il kataifi con melted butter. | Pressare metà in una teglia unta. Distribuire il cheese scolato. | Coprire con il restante kataifi. | Cuocere in forno a 200°C per 25 min fino a doratura. (25 min) | Versare lo sciroppo freddo sul knafeh caldo. Guarnire con pistachios.,480,12,62,22,2,gluten;dairy;nuts,Updated,Knafeh,it
Pollo Musakhan,Mediterranean,Dinner,family-friendly,15,45,4,Pollo speziato al sumac con cipolle caramellate su pane piatto con pinoli.,Sfumare la padella delle cipolle con un goccio di chicken stock per creare una ricca emulsione.,700 g Chicken Thighs | 4 whole Onion | 4 tbsp Sumac | 4 whole Flatbread | 60 g Pine Nuts | 80 ml Olive Oil | 0.5 tsp Cinnamon | 0.5 tsp Allspice,"Arrostire le chicken thighs a 200°C per 30 min. (30 min) | Caramellare le sliced onions in olive oil con sumac, cinnamon e allspice, 20 min. (20 min) | Sfilacciare il chicken. Mescolare con le onions. | Disporre il flatbread in una teglia. Coprire con il composto di chicken. | Scaldare in forno. Cospargere con pine nuts e altro sumac.",520,36,38,24,4,gluten;nuts,Updated,Chicken Musakhan,it
Maqluba,Mediterranean,Dinner,family-friendly;impressive,20,65,6,"Riso capovolto a strati con agnello, cavolfiore e melanzane.",Acidificare il profilo con sumac o scorza di limone per bilanciare i grassi intensi.,600 g Lamb Shoulder | 400 g Basmati Rice | 400 g Cauliflower | 2 whole Aubergine | 3 whole Tomatoes | 2 whole Potato | 2 tbsp Mixed Spices | 4 tbsp Olive Oil | 60 g Pine Nuts,"Friggere ogni vegetable separatamente fino a doratura. (15 min) | Rosolare il lamb con le spices. | Disporre a strati in una pentola profonda: lamb, fried vegetables, soaked rice. | Aggiungere il broth fino a coprire. Cuocere a fuoco medio per 45 min. (45 min) | Capovolgere su un grande piatto da portata come una torta. | Cospargere con pine nuts. Servire con yogurt.",560,32,60,20,6,dairy;nuts,Updated,Maqluba,it
Labneh,Mediterranean,Appetizer,vegetarian;gluten-free;make-ahead,5,0,4,"Formaggio di yogurt colato arrotolato nelle erbe, con un filo di olio d'oliva.",Servire con pita di lievito madre fatta in casa e bruciata per soddisfare le aspettative di qualità di un hotel a cinque stelle.,800 g Greek Yogurt | 1 tsp Salt | 4 tbsp Olive Oil | 2 tsp Za'atar | 0.5 tsp Chilli Flakes | 60 g Olives | 1 whole Cucumber | 4 whole Pita,"Mescolare lo yogurt con 1 tsp di salt. Versare in un panno di muslin o in un canovaccio pulito appoggiato su una ciotola. Raccogliere i bordi, legare e refrigerare per 24 ore fino a ottenere una consistenza densa e cremosa. (1440 min) | Formare delle palline o distribuire su un piatto. | Irrorare con olive oil e cospargere con za'atar e chilli. | Servire con olives, cucumber e warm pita.",200,10,14,12,1,gluten;dairy;sesame,Updated,Labneh,it
Fatteh,Mediterranean,Lunch,vegetarian,15,20,4,"Strati di pita tostata, ceci, yogurt-tahini e melanzane croccanti.",Soffriggere i pine nuts nel burro nocciola immediatamente prima di servire per un'esperienza aromatica scenografica a tavola.,4 whole Pita | 400 g Chickpeas | 400 g Greek Yogurt | 4 tbsp Tahini | 3 cloves Garlic | 2 whole Lemon | 1 whole Aubergine | 40 g Pine Nuts | 60 g Pomegranate Seeds | 15 g Parsley,"Tostare la pita fino a renderla croccante. Spezzare in pezzi. | Arrostire l'aubergine a dadini in oil a 200°C per 20 min. (20 min) | Mescolare lo yogurt con tahini, garlic e lemon. | Disporre a strati: pita, chickpeas, aubergine, yogurt sauce. | Guarnire con pine nuts, pomegranate e parsley.",420,18,48,18,10,gluten;dairy;nuts;sesame,Updated,Fatteh,it
Manaqeesh — Pane Piatto allo Za'atar,Mediterranean,Breakfast,vegan;quick,10,15,4,Pane piatto libanese spalmato con za'atar e olio d'oliva — la colazione di tutto il Levante.,Finire con menta fresca e arilli di melograno per una presentazione vivace e degna di una stella Michelin.,400 g Flatbread Dough | 4 tbsp Za'atar Mix | 80 ml Olive Oil | 2 whole Tomatoes | 1 whole Cucumber | 60 g Olives,"Preparare l'impasto: mescolare 300g di flour, 7g di instant yeast, 1 tsp di salt, 180ml di warm water, 2 tbsp di olive oil. Impastare per 5 min, far riposare per 45 min. In alternativa usare un flatbread dough già pronto. (45 min) | Dividere l'impasto in 4 dischi. Stendere sottilmente. | Mescolare za'atar e olive oil. Distribuire generosamente sull'impasto. | Cuocere in forno a 220°C per 8–10 min fino a doratura dei bordi. (9 min) | Servire caldo con sliced tomato, cucumber e olives.",320,7,40,16,4,gluten;sesame,Updated,Za'atar Flatbread Manaqeesh,it
Insalata di Halloumi Grigliato,Mediterranean,Lunch,vegetarian;gluten-free;quick,10,10,4,"Halloumi grigliato dorato su rucola, anguria e menta.",Aggiungi pinoli o pistacchi tostati per una croccantezza grassa indispensabile.,400 g Halloumi | 400 g Watermelon | 100 g Rocket | 20 g Mint | 80 g Pomegranate Seeds | 3 tbsp Olive Oil | 1 whole Lemon | 1 tbsp Honey,"Affetta il halloumi a 1 cm di spessore. Griglia in una padella asciutta 2 min per lato fino a doratura. (4 min) | Taglia l'anguria a cubetti. | Emulsiona olive oil, lemon e honey. | Disponi rocket, watermelon e halloumi. | Spargi pomegranate e mint. Irrora con il condimento.",360,22,20,22,2,dairy,Updated,Grilled Halloumi Salad,it
Muhammara di Peperoni Rossi Arrostiti,Mediterranean,Appetizer,vegan;gluten-free,15,0,6,Salsa siriana di noci e peperoni arrostiti con melassa di melograno e cumino.,Tosta le walnuts e i semi di cumino prima di frullare per sprigionare gli oli essenziali e la complessità aromatica.,400 g Roasted Red Peppers | 100 g Walnuts | 2 tbsp Pomegranate Molasses | 4 tbsp Olive Oil | 1 tsp Cumin | 1 tsp Chilli Flakes | 1 whole Lemon | 2 cloves Garlic | 30 g Breadcrumbs,"Frulla peppers, walnuts, garlic, spices e pomegranate molasses. | Aggiungi olive oil e lemon. Frulla fino a ottenere una crema liscia. | Aggiungi breadcrumbs per addensare. | Servi irrorato con olive oil e pezzi di walnut.",220,5,12,18,3,gluten;nuts,Updated,Roasted Red Pepper Muhammara,it
Sfiha (Pane Piatto con Carne),Mediterranean,Lunch,family-friendly,30,20,6,Pane piatto libanese aperto con sopra agnello macinato speziato.,Incorpora mint fresca tritata finemente e un pizzico di sumac per maggiore profondità di sapore.,500 g Flatbread Dough | 400 g Ground Lamb | 3 whole Tomatoes | 1 whole Onion | 40 g Pine Nuts | 1 tsp Allspice | 0.5 tsp Cinnamon | 2 tbsp Pomegranate Molasses | 2 whole Lemon,"Prepara l'impasto: mescola 300g flour, 7g instant yeast, 1 tsp salt, 180ml warm water, 2 tbsp olive oil. Impasta 5 min. Fai riposare 45 min. Dividi in 12 palline. Oppure usa store-bought flatbread dough. (45 min) | Mescola lamb con diced tomatoes, onion e spices. | Dividi l'impasto in piccoli dischi. Stendi il composto di lamb su ciascuno. | Spargi pine nuts. | Cuoci a 220°C per 12 min finché i bordi sono dorati e la carne è cotta. (12 min) | Spremi lemon sopra. Servi con yogurt.",380,22,36,16,3,gluten;dairy;nuts,Updated,Sfiha (Meat Flatbread),it
