name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Ramen Tonkotsu,Japanese,Dinner,comfort;slow-cook,30,240,4,"Caldo rico de ossos de porco com chashu de porco, ovo mole e macarrão ramen.",Use uma panela de pressão para acelerar a quebra do colágeno caso não seja possível cozinhar por muito tempo.,400 g Ramen Noodles | 600 g Pork Belly | 1 kg Pork Bones | 4 whole Eggs | 80 ml Soy Sauce | 60 ml Mirin | 6 cloves Garlic | 40 g Ginger | 4 sheets Nori | 100 g Bamboo Shoots | 4 whole Spring Onion,"Branqueie os bones, escorra e lave. Cozinhe em água fresca por 4 horas. (240 min) | Enrole o pork belly. Braise com soy, mirin, garlic e água por 2 horas. (120 min) | Marine os ovos cozidos em soy e mirin por 4 horas. (240 min) | Cozinhe o noodles conforme o pacote. Distribua nas tigelas. | Coloque o caldo quente. Finalize com fatias de chashu, ovo ao meio, nori, bamboo e spring onion.",680,42,58,28,3,gluten;eggs;soy,Updated,Tonkotsu Ramen,pt_BR
Curry Katsu de Frango,Japanese,Dinner,family-friendly,20,30,4,"Frango empanado crocante com panko, acompanhado de molho de curry japonês dourado e arroz.",Utilize uma salmoura com 3% de sal no chicken para garantir a retenção de umidade durante a fritura em alta temperatura.,4 whole Chicken Breasts | 150 g Panko Breadcrumbs | 2 whole Eggs | 80 g Flour | 100 g Japanese Curry Roux | 1 whole Onion | 1 whole Carrot | 2 whole Potato | 320 g Jasmine Rice | 500 ml Oil,"Bata o chicken até ficar fino. Tempere. Empane em flour, egg e depois panko. | Frite em imersão a 170°C até dourar, 6 min. (6 min) | Refogue o onion, carrot e potato. Adicione água e cozinhe por 15 min. (15 min) | Adicione os blocos de curry roux, mexa até dissolver. Cozinhe por 5 min. (5 min) | Sirva o katsu fatiado sobre o arroz com o molho de curry.",620,40,68,18,4,gluten;eggs,Updated,Chicken Katsu Curry,pt_BR
Gyoza,Japanese,Appetizer,freezer-friendly,40,15,4,Pastéis de porco e repolho fritos com molho de imersão.,Adicione nira e um toque de sake ou dashi ao recheio para um umami mais profundo.,40 whole Gyoza Wrappers | 300 g Ground Pork | 200 g Cabbage | 3 cloves Garlic | 20 g Ginger | 2 tbsp Soy Sauce | 2 tsp Sesame Oil | 2 tbsp Rice Vinegar | 1 tsp Chilli Oil,"(Use gyoza wrappers compradas prontas, ou faça do zero: misture 200g de flour com 100ml de água fervente, sove até ficar liso, descanse 30 min, abra fino e corte em círculos.) Salgue o cabbage e esprema para secar. Misture com pork, garlic, ginger, soy e sesame oil. | Coloque o recheio nos wrappers. Dobre e faça pregas nas bordas para fechar. | Frite na frigideira com oil com o lado plano para baixo por 3 min até dourar. (3 min) | Adicione 60ml de água, tampe e cozinhe no vapor por 4 min. (4 min) | Misture o molho de imersão: soy, rice vinegar e chilli oil. Sirva imediatamente.",380,22,36,16,2,gluten;soy;sesame,Updated,Gyoza,pt_BR
Tigela de Chirashi Sushi,Japanese,Lunch,quick;healthy,20,10,2,"Arroz de sushi temperado coberto com sashimi, abacate e gengibre em conserva.",Acrescente ikura para salinidade e folhas de shiso para um contraste aromático.,300 g Sushi Rice | 150 g Salmon Sashimi | 150 g Tuna Sashimi | 1 whole Avocado | 1 whole Cucumber | 30 g Pickled Ginger | 2 sheets Nori | 2 tbsp Soy Sauce | 3 tbsp Rice Vinegar | 1 tbsp Sugar | 1 tbsp Sesame Seeds | 1 tsp Wasabi,"Cozinhe o arroz. Tempere com vinegar, sugar e salt. Esfrie abanando. | Fatie o fish e o avocado. | Distribua o arroz nas tigelas. Arrume os toppings. | Polvilhe sesame e sirva com soy, wasabi e pickled ginger.",480,32,52,16,4,gluten;fish;soy;sesame,Updated,Chirashi Sushi Bowl,pt_BR
Sopa de Missô,Japanese,Breakfast,vegan;quick;gluten-free,5,10,4,"Caldo dashi reconfortante com tofu, wakame e cebolinha.",Finalize com micro-ervas ou raspas de yuzu para elevar a experiência sensorial além do preparo caseiro tradicional.,4 tbsp White Miso Paste | 2 tsp Dashi Powder | 300 g Silken Tofu | 10 g Dried Wakame | 3 whole Spring Onion,Reidrate o wakame em água fria por 5 min. Escorra. (5 min) | Aqueça 1 litro de água até ferver levemente. Dissolva o dashi powder. | Retire do fogo. Incorpore o miso paste com um fouet. | Adicione o tofu em cubos e o wakame. | Sirva com spring onion fatiado por cima.,90,7,8,3,2,fish;soy,Updated,Miso Soup,pt_BR
Takoyaki,Japanese,Appetizer,street-food,20,15,4,Bolinhos crocantes de polvo com flocos de bonito e molho picante.,Finalize com um fio de soy aromatizado com trufa e katsuobushi de alta qualidade para elevar o prato além das suas origens de comida de rua.,200 g Octopus | 200 g Takoyaki Batter Mix | 2 whole Eggs | 400 ml Dashi | 60 ml Takoyaki Sauce | 3 tbsp Japanese Mayo | 10 g Bonito Flakes | 30 g Pickled Ginger | 3 whole Spring Onion | 1 tbsp Aonori,"Prepare a massa: bata 120g de plain flour, 1 colher de chá de baking powder, 1 colher de sopa de soy sauce, 1 egg e 400ml de dashi até obter uma mistura lisa. Ou use uma mistura pronta de takoyaki batter — prepare conforme as instruções do pacote. | Misture a batter com dashi e eggs até ficar homogêneo. | Aqueça a frigideira de takoyaki. Unte cada cavidade com oil. | Preencha as cavidades com batter. Adicione octopus e scallion. | Gire os bolinhos conforme as bordas cozinharem. Rotação completa em 8 min. (8 min) | Regue com sauce e mayo. Finalize com bonito, ginger e aonori.",320,18,28,14,1,gluten;shellfish;fish;eggs,Updated,Takoyaki,pt_BR
Salmão Teriyaki,Japanese,Dinner,quick;healthy;gluten-free,10,15,4,"Salmão glaceado com molho teriyaki brilhante, arroz no vapor e edamame.",Adicione gengibre finamente ralado e um toque de yuzu para iluminar o perfil encorpado do molho.,4 whole Salmon Fillets | 60 ml Soy Sauce | 60 ml Mirin | 60 ml Sake | 2 tbsp Sugar | 320 g Jasmine Rice | 150 g Edamame | 1 tbsp Sesame Seeds,"Misture soy, mirin, sake e sugar. Cozinhe por 3 min até atingir a consistência de glaze. (3 min) | Sele o salmon com a pele para baixo por 4 min. (4 min) | Vire, despeje o glaze por cima. Cozinhe por 3 min regando constantemente. (3 min) | Cozinhe o arroz. Cozinhe o edamame no vapor. | Sirva o salmon sobre o arroz com edamame e sesame seeds.",520,38,48,18,3,gluten;fish;soy;sesame,Updated,Teriyaki Salmon,pt_BR
Okonomiyaki,Japanese,Lunch,family-friendly,15,20,4,"Panqueca japonesa salgada com repolho, porco e coberturas umami.",Finalize com uma pitada de pó de aonori e molho da casa preparado com dashi para elevar o perfil de sabor além dos produtos industrializados convencionais.,200 g Flour | 250 ml Dashi | 3 whole Eggs | 400 g Cabbage | 200 g Pork Belly Strips | 30 g Pickled Ginger | 60 ml Okonomiyaki Sauce | 3 tbsp Japanese Mayo | 10 g Bonito Flakes | 4 whole Spring Onion,"Misture flour, dashi e eggs. Incorpore o cabbage ralado e o ginger. | Despeje em frigideira quente untada com oil. Coloque o pork por cima. | Cozinhe por 5 min. Vire com cuidado. Cozinhe por mais 5 min. (10 min) | Regue com sauce e mayo em forma de cruz. | Finalize com bonito flakes e spring onion.",480,24,42,22,4,gluten;fish;eggs,Updated,Okonomiyaki,pt_BR
Yakitori,Japanese,Appetizer,quick;street-food,15,15,4,Espetinhos de frango grelhados com molho tare adocicado.,Utilize carvão binchotan para uma defumação autêntica e finalize com um toque de yuzu kosho para elevar o perfil de sabor.,600 g Chicken Thighs | 6 whole Spring Onion | 80 ml Soy Sauce | 80 ml Mirin | 60 ml Sake | 3 tbsp Sugar | 1 tbsp Sesame Seeds,"Cozinhe soy, mirin, sake e sugar até formar um molho tare espesso. (8 min) | Corte o chicken e o spring onion em pedaços de 3cm. Espete alternadamente nos skewers. | Grelhe em fogo alto, regando com tare, por 12 min no total. (12 min) | Polvilhe sesame e sirva imediatamente.",320,30,18,12,1,gluten;soy;sesame,Updated,Yakitori,pt_BR
Tempurá de Legumes,Japanese,Appetizer,vegetarian,20,15,4,Legumes empanados leves e crocantes com molho de imersão tentsuyu.,"Utilize água com gás bem gelada para uma aeração superior e use um óleo neutro com ponto de fumaça mais alto, como o de semente de uva.",1 whole Courgette | 1 whole Sweet Potato | 1 whole Aubergine | 200 g Broccoli | 150 g Flour | 50 g Cornstarch | 250 ml Ice Water | 1 whole Egg | 200 ml Dashi | 60 ml Soy Sauce | 60 ml Mirin | 80 g Grated Daikon,"Prepare o tentsuyu: cozinhe dashi, soy e mirin juntos por 3 min. Retire do fogo e deixe esfriar. (3 min) | Misture flour, cornstarch, egg e ice water — não misture demais. | Aqueça o oil a 180°C — leva cerca de 5 min. Prepare a batter no último momento: misture flour, cornstarch, egg e ice water — não misture demais. Passe os vegetables na batter. (5 min) | Frite em pequenas porções por 2 a 3 min por vez até ficarem levemente dourados e crocantes. Trabalhe rapidamente para manter a batter fria entre as porções. (3 min) | Escorra em papel. Sirva com tentsuyu e daikon ralado.",340,7,52,12,5,gluten;fish;eggs;soy,Updated,Tempura Vegetables,pt_BR
Curry Japonês com Arroz,Japanese,Dinner,family-friendly,15,35,4,"Curry dourado com frango, batata e cenoura servido sobre arroz cozido no vapor.",Substitua o arroz jasmim pelo Koshihikari para uma textura autêntica e finalize com uma montagem de manteiga gelada para um brilho digno de restaurante 5 estrelas.,600 g Chicken Thighs | 3 whole Potato | 2 whole Carrot | 2 whole Onion | 100 g Japanese Curry Roux | 320 g Jasmine Rice | 3 cloves Garlic | 20 g Ginger | 2 tbsp Oil,"Doure o chicken. Reserve. (5 min) | Refogue o onion, garlic e ginger até amolecer. (5 min) | Adicione o potato e a carrot. Acrescente 600ml de water. Leve à fervura. | Cozinhe em fogo baixo por 20 min. Adicione os curry roux blocks e mexa até obter um molho homogêneo. (20 min) | Adicione o chicken de volta. Cozinhe por mais 5 min. Sirva sobre o rice. (5 min)",580,34,72,16,5,,Updated,Japanese Curry Rice,pt_BR
Onigiri de Salmão,Japanese,Lunch,quick;lunchbox,15,5,4,Bolinhos de arroz triangulares recheados com salmon desfiado e envoltos em nori.,Incorpore sesame oil torrado ou folhas frescas de shiso ao recheio para uma profundidade aromática especial.,400 g Sushi Rice | 200 g Salmon Fillet | 1 tbsp Soy Sauce | 8 whole Nori Sheets | 1 tsp Salt | 1 tbsp Sesame Seeds | 2 tbsp Rice Vinegar,"Cozinhe e tempere o rice com vinegar e salt. | Frite o salmon na frigideira. Desfie e misture com soy sauce. | Com as mãos úmidas e salgadas, molde o rice em triângulos ao redor do recheio de salmon. | Envolva a base de cada bolinho com uma tira de nori. | Polvilhe sesame e sirva ou embale para lancheira.",320,18,50,6,1,gluten;fish;soy;sesame,Updated,Salmon Onigiri,pt_BR
Cheesecake de Matcha,Japanese,Dessert,vegetarian;make-ahead,20,60,8,"Cheesecake japonês assado, sedoso, com matcha terroso e base de graham cracker.",Substitua a base de cracker por um shortbread torrado com amêndoas ou infusionado com yuzu para uma crocância sofisticada.,500 g Cream Cheese | 120 g Sugar | 3 whole Eggs | 3 tbsp Matcha Powder | 150 ml Double Cream | 150 g Graham Crackers | 60 g Butter | 1 tsp Vanilla,"Triture os crackers com butter. Pressione na forma. Asse por 10 min. (10 min) | Bata o cream cheese, sugar e vanilla até obter um creme liso. | Misture o matcha com 2 colheres de sopa de hot water. Incorpore à mistura. | Adicione os eggs um de cada vez. Incorpore delicadamente o cream. | Despeje sobre a base. Asse em banho-maria a 160°C por 50 min. (50 min) | Deixe esfriar no forno com a porta entreaberta. Leve à geladeira por uma noite. (60 min)",380,8,30,26,1,gluten;dairy;eggs,Updated,Matcha Cheesecake,pt_BR
Edamame com Sal Marinho,Japanese,Appetizer,vegan;quick;gluten-free,2,5,4,Grãos de soja cozidos nas vagens e temperados com sal marinho grosso.,Finalize com um toque de sesame oil torrado e raspas de yuzu para uma profundidade aromática complexa.,400 g Edamame Pods | 2 tsp Sea Salt | 0.5 tsp Chilli Flakes,Leve a water salgada à fervura. Adicione o edamame e cozinhe por 5 min. (5 min) | Escorra. Misture com sea salt e chilli flakes. | Sirva quente ou em temperatura ambiente.,130,11,10,5,5,soy,Updated,Edamame with Sea Salt,pt_BR
Sukiyaki de Carne,Japanese,Dinner,social;gluten-free,15,25,4,Hot-pot de beef e legumes cozidos em caldo adocicado de soja.,Use beef tallow para a selagem inicial a fim de intensificar o umami e substitua o sugar por uma pitada de purê de pera para um dulçor natural.,500 g Beef Sirloin | 300 g Firm Tofu | 150 g Shiitake Mushrooms | 400 g Napa Cabbage | 200 g Konnyaku Noodles | 6 whole Spring Onion | 100 ml Soy Sauce | 100 ml Mirin | 80 ml Sake | 3 tbsp Sugar | 4 whole Eggs,"Prepare o warishita: misture soy, mirin, sake e sugar. Leve à fervura. (3 min) | Aqueça a panela de sukiyaki. Sele algumas fatias de beef primeiro. | Adicione o warishita, depois os vegetables, o tofu e os noodles. | Cozinhe em fogo baixo, adicionando mais molho conforme necessário. (15 min) | Cada pessoa bate um raw egg e mergulha os ingredientes cozidos nele.",480,38,24,22,4,gluten;eggs;soy,Updated,Beef Sukiyaki,pt_BR
Oyakodon,Japanese,Lunch,quick;comfort,10,15,4,Frango e ovo cozidos em dashi e soja — o clássico donburi.,Substitua o arroz jasmim por um arroz de grão curto premium e adicione Mitsuba para um perfil aromático mais sofisticado.,400 g Chicken Thighs | 6 whole Eggs | 1 whole Onion | 250 ml Dashi | 3 tbsp Soy Sauce | 3 tbsp Mirin | 1 tbsp Sugar | 320 g Jasmine Rice | 3 whole Spring Onion | 2 sheets Nori,"Cozinhe o rice. | Fatie o chicken e a onion. Cozinhe em dashi, soy, mirin e sugar por 8 min. (8 min) | Despeje os eggs levemente batidos por cima. Tampe e cozinhe por 2 min — deixe cremoso. (2 min) | Deslize sobre as tigelas de rice. | Finalize com spring onion fatiado e nori desfiado.",520,36,54,16,2,gluten;fish;eggs;soy,Updated,Oyakodon,pt_BR
Agedashi Tofu,Japanese,Appetizer,vegetarian,15,15,4,Tofu sedoso com revestimento crocante servido em caldo dashi umami.,Finalize com katsuobushi flakes de alta qualidade para adicionar umami defumado essencial e movimento visual ao prato.,600 g Silken Tofu | 80 g Cornstarch | 300 ml Dashi | 3 tbsp Soy Sauce | 2 tbsp Mirin | 80 g Grated Daikon | 1 tsp Grated Ginger | 3 whole Spring Onion,"Escorra o tofu em papel toalha por 30 min. Corte em cubos. (30 min) | Prepare o caldo: cozinhe o dashi, soy e mirin em fogo baixo. | Empane o tofu em cornstarch. Frite em imersão a 180°C até ficar crocante, por 4 min. (4 min) | Coloque o tofu nas tigelas. Despeje o caldo quente ao redor. | Finalize com daikon ralado, ginger e spring onion.",220,12,22,9,1,gluten;fish;soy,Updated,Agedashi Tofu,pt_BR
Katsudon,Japanese,Lunch,comfort;family-friendly,15,20,4,Costeleta de porco crocante cozida com egg em molho adocicado de soja sobre rice.,Substitua o arroz jasmim pelo Koshihikari e use pork tenderloin para um resultado mais refinado e magro.,4 whole Pork Loin Chops | 120 g Panko Breadcrumbs | 6 whole Eggs | 60 g Flour | 1 whole Onion | 250 ml Dashi | 3 tbsp Soy Sauce | 3 tbsp Mirin | 1 tbsp Sugar | 320 g Jasmine Rice,"Bata o pork até ficar fino. Empane em flour, beaten egg e panko. Frite até dourar, por 6 min. (6 min) | Cozinhe a onion em dashi, soy, mirin e sugar por 5 min. (5 min) | Fatie o katsu. Coloque na panela com as onions. | Despeje o beaten egg por cima. Tampe e cozinhe por 90 seg. (2 min) | Deslize sobre o rice. Sirva imediatamente.",600,40,60,20,2,gluten;fish;eggs;soy,Updated,Katsudon,pt_BR
Shabu Shabu,Japanese,Dinner,healthy;social;gluten-free,20,20,4,Hot pot japonês — fatias finas de beef passadas rapidamente em caldo de kombu.,Aprimore o caldo com um dashi misto usando katsuobushi e utilize 'Momiji Oroshi' (daikon apimentado com chili) para realçar a acidez do ponzu.,600 g Beef Ribeye | 20 g Kombu | 400 g Napa Cabbage | 300 g Tofu | 150 g Enoki Mushrooms | 400 g Udon Noodles | 150 ml Ponzu Sauce | 150 ml Sesame Dipping Sauce | 4 whole Spring Onion | 100 g Grated Daikon,Deixe o kombu de molho em cold water por 30 min. Aqueça até quase ferver. Retire o kombu. (30 min) | Disponha os ingredientes crus na mesa. | Cada pessoa passa as fatias finas de beef no caldo por 10 a 15 segundos. | Mergulhe em ponzu ou sesame sauce com daikon e spring onion. | Vá adicionando vegetables e noodles ao caldo conforme for comendo.,520,44,32,22,4,gluten;soy;sesame,Updated,Shabu Shabu,pt_BR
Salada de Batata Japonesa,Japanese,Side,vegetarian;make-ahead,15,20,6,"Salada cremosa de batata amassada com cucumber, carrot e maionese japonesa.",Adicione mostarda japonesa (karashi) e presunto de qualidade para criar camadas complexas de sabor.,600 g Potatoes | 1 whole Cucumber | 1 whole Carrot | 0.5 whole Onion | 2 whole Eggs | 80 g Japanese Mayo | 2 tbsp Rice Vinegar | 1 tsp Salt | 0.5 tsp Black Pepper,"Cozinhe as potatoes até amolecerem. Escorra e amasse grosseiramente. (20 min) | Cozinhe os eggs até ficarem duros. Resfrie, descasque e pique. (12 min) | Salgue o cucumber e esprema bem. Salgue a onion, enxágue e esprema. | Misture tudo com mayo, vinegar, salt e pepper. | Leve à geladeira por pelo menos 30 min. (30 min)",280,7,34,13,3,eggs,Updated,Japanese Potato Salad,pt_BR
Ramen Shoyu,Japanese,Dinner,comfort,20,30,4,"Ramen com caldo de soja clarificado, chashu, menma e ovo mole.",Desenvolva um tare concentrado e um óleo aromático infusionado para elevar o perfil de sabor.,400 g Ramen Noodles | 1 l Chicken Broth | 80 ml Soy Sauce | 40 ml Mirin | 200 g Pork Belly Chashu | 4 whole Marinated Eggs | 100 g Bamboo Shoots | 4 sheets Nori | 4 whole Spring Onion | 1 tsp Sesame Oil,"Combine broth, soy e mirin. Cozinhe em fogo baixo por 10 min. Adicione sesame oil. (10 min) | Cozinhe noodles conforme as instruções do pacote. Divida nas tigelas. | Despeje o caldo quente. | Finalize com fatias de chashu, ovo ao meio, bamboo, nori e spring onion.",560,34,56,20,3,gluten;eggs;soy;sesame,Updated,Shoyu Ramen,pt_BR
Arroz com Natto,Japanese,Breakfast,healthy;gluten-free,5,0,2,"Feijão de soja fermentado misturado com soy, mostarda e cebolinha sobre arroz.",Substitua o arroz jasmim por arroz de grão curto temperado e acrescente kizami wasabi ou daikon em conserva para um contraste ácido.,2 packs Natto | 200 g Jasmine Rice | 1 tbsp Soy Sauce | 1 tsp Japanese Mustard | 2 whole Spring Onion | 2 whole Egg Yolk | 2 sheets Nori,Cozinhe o rice. | Mexa o natto vigorosamente com soy e mustard até ficar fibroso e aromático. | Coloque sobre o rice. Finalize com spring onion e egg yolk. | Sirva com nori rasgado ao lado.,340,18,50,8,4,gluten;eggs;soy,Updated,Natto Rice,pt_BR
Frango Karaage,Japanese,Appetizer,family-friendly;quick,20,15,4,"Frango frito japonês — suculento, crocante e com sabor intenso.",Sirva com uma maionese infusionada com yuzu-kosho para adicionar um contraponto ácido e sofisticado à gordura rica.,700 g Chicken Thighs | 3 tbsp Soy Sauce | 2 tbsp Sake | 20 g Ginger | 3 cloves Garlic | 80 g Cornstarch | 40 g Flour | 500 ml Oil | 2 whole Lemon | 60 g Japanese Mayo,"Corte o chicken em pedaços. Marine em soy, sake, ginger e garlic por 30 min. (30 min) | Misture cornstarch e flour. Empane o chicken. | Frite a 175°C em lotes por 5 min até dourar. (5 min) | Descanse por 3 min. Frite novamente por 1 min para mais crocância. (1 min) | Sirva com lemon wedges e Japanese mayo.",460,34,22,26,1,gluten;soy,Updated,Karaage Chicken,pt_BR
Zaru Soba,Japanese,Lunch,vegan;quick;healthy,10,10,4,Macarrão de trigo sarraceno frio com caldo para mergulhar e wasabi.,Resfrie os macarrões em banho de água com gelo para obter a textura firme e característica.,320 g Soba Noodles | 400 ml Dashi | 80 ml Soy Sauce | 60 ml Mirin | 2 tsp Wasabi | 4 whole Spring Onion | 4 sheets Nori | 2 tbsp Sesame Seeds,"Prepare o tsuyu: cozinhe em fogo baixo dashi, soy e mirin. Resfrie até a temperatura ambiente. (5 min) | Cozinhe soba conforme o pacote. Escorra e lave em água fria até esfriar completamente. (8 min) | Disponha os noodles em uma bandeja de bambu ou prato. | Decore com tiras de nori, sesame e spring onion. | Sirva o tsuyu ao lado com wasabi para mergulhar.",360,14,60,5,4,gluten;fish;soy;sesame,Updated,Zaru Soba,pt_BR
Tamagoyaki,Japanese,Breakfast,quick;vegetarian,10,10,2,Omelete enrolada e adocicada — um clássico do café da manhã japonês.,Reduza levemente o açúcar e adicione uma pitada de sal marinho para realçar o sabor natural do ovo.,4 whole Eggs | 3 tbsp Dashi | 1 tsp Soy Sauce | 1 tbsp Mirin | 1 tsp Sugar | 1 tsp Oil,"Bata eggs com dashi, soy, mirin e sugar. | Aqueça a frigideira retangular. Unte levemente com oil. | Despeje uma camada fina de egg. Quando estiver quase firme, enrole a partir de uma das extremidades. | Empurre o rolinho para um lado. Unte a frigideira. Despeje a próxima camada, levantando o rolinho para o egg escorrer por baixo. | Repita 3 vezes, enrolando a cada vez. Fatie em rodelas. (10 min)",160,12,6,9,0,gluten;fish;eggs;soy,Updated,Tamagoyaki,pt_BR
Tonkatsu,Japanese,Dinner,family-friendly,15,15,4,"Costeleta de porco à milanesa com panko, repolho ralado e molho tonkatsu.",Tempere o porco imediatamente antes de empanar e resfrie o repolho ralado em água com gelo para máxima crocância.,4 whole Pork Loin Chops | 150 g Panko Breadcrumbs | 80 g Flour | 2 whole Eggs | 400 g Cabbage | 80 ml Tonkatsu Sauce | 1 tsp Japanese Mustard | 500 ml Oil,"Bata o pork até 1 cm de espessura. Faça cortes na borda da gordura para evitar que enrole. | Empane em flour, beaten egg e depois panko. | Frite a 170°C até dourar, 6 min. (6 min) | Descanse em grade por 2 min. (2 min) | Fatie e sirva sobre shredded cabbage com tonkatsu sauce e mustard.",560,38,36,26,3,gluten;eggs,Updated,Tonkatsu,pt_BR
Dorayaki,Japanese,Dessert,vegetarian;baking,20,20,8,Sanduíches de panqueca fofinha recheados com pasta doce de feijão vermelho.,Acrescente sal marinho e substitua a água por leite para realçar a riqueza e a umidade.,200 g Flour | 80 g Sugar | 3 whole Eggs | 2 tbsp Honey | 2 tsp Baking Powder | 1 tbsp Mirin | 300 g Red Bean Paste | 100 ml Water,"Misture eggs, sugar, honey, mirin e water. Peneire flour e baking powder. | Descanse a massa por 15 min. (15 min) | Cozinhe pequenas panquecas em frigideira levemente untada com oil, 2 min de cada lado. (4 min) | Deixe esfriar. Monte o sanduíche com duas panquecas ao redor de uma colher de red bean paste.",280,8,48,6,3,gluten;eggs,Updated,Dorayaki,pt_BR
Mochi de Sorvete,Japanese,Dessert,gluten-free;freezer-friendly,40,0,8,Bolinho de arroz glutinoso macio envolto em bolas de sorvete.,Misture o matcha diretamente na farinha seca para uma cor uniforme e substitua o amido de milho por potato starch para evitar um acabamento calcário.,200 g Glutinous Rice Flour | 80 g Sugar | 200 ml Water | 500 ml Vanilla Ice Cream | 2 tbsp Matcha Powder | 80 g Cornstarch,"Faça bolas de ice cream com a colher. Congele por 2 horas até ficarem sólidas. (120 min) | Misture rice flour, sugar e water. Micro-ondas por 2 min, mexa, micro-ondas por mais 1 min. (3 min) | Vire sobre superfície polvilhada com cornstarch. Divida em 8 porções. | Achate cada porção. Envolva uma bola de ice cream. Feche bem as bordas. | Sirva imediatamente ou congele por até 1 semana.",220,3,40,6,1,gluten;dairy,Updated,Mochi Ice Cream,pt_BR
Chawanmushi,Japanese,Appetizer,gluten-free,10,25,4,"Custard de ovo cozido no vapor, sedoso, com frango, camarão e shiitake.",Incorpore nozes ginkgo para uma textura autêntica e branqueie o frango previamente para garantir um caldo de custard perfeitamente limpo e sem turvação.,4 whole Eggs | 500 ml Dashi | 2 tbsp Soy Sauce | 1 tbsp Mirin | 100 g Chicken Thigh | 100 g Prawns | 80 g Shiitake Mushrooms | 3 whole Spring Onion,"Misture eggs com dashi, soy e mirin. Coe por peneira fina. | Divida chicken, prawns e mushrooms em 4 xícaras. | Despeje o custard cuidadosamente por cima. Cubra com foil. | Cozinhe no vapor em fogo muito baixo por 20 min — não deixe ferver para não formar bolhas. (20 min) | Decore com spring onion. Sirva quente.",160,16,6,8,1,gluten;shellfish;fish;eggs;soy,Updated,Chawanmushi,pt_BR
Cheesecake Japonês de Algodão,Japanese,Dessert,vegetarian,30,65,8,Cheesecake assado ultraleve e macio como algodão — tremido e delicado.,Infusione o leite com raspas de limão fresco para equilibrar o perfil lipídico intenso do cream cheese.,250 g Cream Cheese | 50 g Butter | 100 ml Milk | 6 whole Eggs | 60 g Flour | 20 g Cornstarch | 130 g Sugar | 2 tbsp Lemon Juice | 1 tsp Vanilla,"Derreta cream cheese, butter e milk em fogo baixo até ficar liso. Deixe esfriar. | Incorpore egg yolks, flour, cornstarch, lemon e vanilla. | Bata as whites com sugar até picos firmes. Incorpore à massa delicadamente em três etapas. | Despeje em forma forrada. Asse em banho-maria a 160°C por 55 min. (55 min) | Resfrie no forno por 10 min com a porta entreaberta antes de retirar.",300,9,28,17,0,gluten;dairy;eggs,Updated,Japanese Cotton Cheesecake,pt_BR
Bibimbap,Korean,Dinner,healthy;vegetarian,20,20,4,"Arroz coberto com vegetais temperados, gochujang e ovo frito.","Finalize com óleo de gergelim torrado prensado a frio de alta qualidade, adicionado apenas no momento do serviço para máximo aroma.",320 g Jasmine Rice | 150 g Spinach | 2 whole Carrot | 1 whole Courgette | 150 g Bean Sprouts | 100 g Shiitake Mushrooms | 4 whole Eggs | 3 tbsp Gochujang | 3 tbsp Sesame Oil | 2 tbsp Soy Sauce | 2 cloves Garlic | 2 tbsp Sesame Seeds,"Cozinhe o rice. | Escalde o spinach, esprema e tempere com sesame oil e garlic. | Corte o carrot e o courgette em julienne e refogue separadamente. | Refogue o mushrooms com soy. | Frite os eggs com a gema para cima. | Arranje o rice nas tigelas, cubra com os vegetais e o egg. Sirva com gochujang e sesame seeds.",480,18,72,14,6,gluten;eggs;soy;sesame,Updated,Bibimbap,pt_BR
Bulgogi,Korean,Dinner,social;quick,15,10,4,"Carne bovina fatiada finamente e marinada, grelhada à mesa.",Adicione um fio de sesame oil torrado logo antes de servir para preservar os aromas voláteis.,600 g Beef Ribeye | 80 ml Soy Sauce | 3 tbsp Sugar | 2 tbsp Sesame Oil | 4 cloves Garlic | 20 g Ginger | 0.5 whole Pear | 4 whole Spring Onion | 2 tbsp Sesame Seeds | 1 head Lettuce,"Bata o pear, garlic e ginger no liquidificador. Misture com soy, sugar e sesame oil. | Fatie o beef bem fino. Marine por 30 min. (30 min) | Grelhe em fogo alto por 2-3 min de cada lado. (3 min) | Sirva com lettuce wraps, rice e kimchi. | Salpique sesame seeds e spring onion.",460,36,18,26,2,gluten;soy;sesame,Updated,Bulgogi,pt_BR
Kimchi Jjigae,Korean,Dinner,spicy;comfort,10,25,4,Ensopado picante de kimchi com tofu e carne de porco — a comida da alma coreana.,Substitua a água por um caldo de anchova com dashima e use kimchi com pelo menos seis meses de fermentação.,300 g Kimchi | 250 g Pork Belly | 300 g Firm Tofu | 2 tbsp Gochugaru | 2 tbsp Gochujang | 2 tbsp Soy Sauce | 1 tbsp Sesame Oil | 3 cloves Garlic | 1 whole Onion | 4 whole Spring Onion,"Doure o pork belly na panela. (5 min) | Adicione o kimchi e o gochugaru. Refogue por 3 min. (3 min) | Acrescente 600ml de water, gochujang, soy e garlic. | Cozinhe em fogo baixo por 15 min. (15 min) | Adicione o tofu e cozinhe por mais 5 min. (5 min) | Finalize com sesame oil e spring onion. Sirva com rice.",380,24,16,24,4,gluten;soy;sesame,Updated,Kimchi Jjigae,pt_BR
