name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Thịt Kho,Vietnamese,Dinner,slow-cook;comfort,15,60,4,Karamellisierter Schweinebauch und Eier in Kokoswasser geschmort.,"Mit frischer Chili und einem Spritzer Limette abschließen, um die nötige Säure zu liefern, die das intensive Fett ausbalanciert.",600 g Pork Belly | 6 whole Eggs | 400 ml Coconut Water | 3 tbsp Fish Sauce | 3 tbsp Sugar | 4 cloves Garlic | 4 whole Shallots,"Zucker zu Bernstein karamellisieren. Pork hinzufügen und wenden, bis es bedeckt ist. (5 min) | Coconut water, fish sauce, garlic und shallots hinzufügen. | Zugedeckt 40 Min. köcheln lassen. (40 min) | Eggs separat hart kochen. Schälen und zum Schmorgericht geben. | Unbedeckt 15 Min. köcheln lassen, bis alles glasiert ist. (15 min) | Mit Reis und eingelegtem Senfgrün servieren.",460,28,14,32,1,fish;eggs,Updated,Thịt Kho,de
Chè Ba Màu,Vietnamese,Dessert,vegan;gluten-free,20,30,4,"Dreifarbiges Dessert mit roten Bohnen, Pandangelee und Mungobohnen auf Crushed Ice.","Die Kokosmilch mit Meersalz und Pandanblatt aufgießen, um eine raffinierte Geschmacksbalance zu erzeugen.",100 g Red Beans | 100 g Mung Beans | 100 g Pandan Jelly | 300 ml Coconut Milk | 80 g Sugar | 2 cups Crushed Ice,"Red beans und mung beans getrennt mit Zucker weich kochen. (30 min) | Pandangelee aus agar und Pandanwasser herstellen. Fest werden lassen und in Würfel schneiden. | In einem hohen Glas schichten: red bean, pandan jelly, mung bean. | Mit Crushed Ice füllen. | Coconut milk darübergießen. Sofort servieren.",260,8,48,6,8,dairy,Updated,Chè Ba Màu,de
Bún Riêu Cua,Vietnamese,Lunch,seafood;slow-cook,20,45,4,"Krabben-Tomaten-Brühe mit Reisnudeln, Tofu und frischen Kräutern.","Annattoöl für eine charakteristische rote Farbe einsetzen und mắm tôm hinzufügen, um die nötige würzige Tiefe zu verleihen.",3 tbsp Crab Paste | 300 g Pork Ribs | 200 g Firm Tofu | 400 g Rice Noodles | 400 g Tomatoes | 3 tbsp Fish Sauce | 2 tbsp Tamarind | 100 g Bean Sprouts | 30 g Vietnamese Herbs,"Pork ribs 30 Min. köcheln lassen. (30 min) | Tamarind, tomatoes und fish sauce hinzufügen. | Crab paste mit egg vermischen und in die köchelnde Brühe geben. (5 min) | Tofu hinzufügen. | Noodles kochen. Mit bean sprouts und herbs servieren.",360,24,44,10,4,gluten;shellfish;fish;eggs;soy,Updated,Bún Riêu Cua,de
Nem Nướng,Vietnamese,Appetizer,gluten-free;quick,20,15,4,"Gegrillte vietnamesische Schweinswurst-Spieße, serviert in Reispapier gewickelt.","Die Hälfte des Hackfleischs durch gio song (Schweinefleischpaste) ersetzen, um eine erstklassige Textur zu erzielen.",400 g Ground Pork | 3 cloves Garlic | 2 tbsp Fish Sauce | 1 tbsp Sugar | 0.5 tsp Five Spice | 12 whole Rice Paper | 1 head Lettuce | 100 g Vermicelli | 100 ml Peanut Sauce,"Pork mit garlic, fish sauce, sugar und five spice vermischen. | Auf Spieße formen. 8–10 Min. grillen, dabei wenden. (9 min) | Mit rice paper, lettuce, vermicelli und dipping sauce servieren. | Jeden Bissen einwickeln und dippen.",320,22,28,12,2,nuts;peanuts;fish,Updated,Nem Nướng,de
Súp Bắp Cua,Vietnamese,Lunch,quick;gluten-free,10,20,4,"Vietnamesische Krabben-Mais-Eintropfsuppe – seidig, süß und herzhaft.","Zum Abschluss einen Spritzer hochwertiges sesame oil und white pepper einarbeiten, um das Geschmackserlebnis zu verfeinern.",200 g Crab Meat | 3 ears Sweet Corn | 3 whole Eggs | 1 l Chicken Broth | 2 tbsp Fish Sauce | 2 tbsp Cornstarch | 3 whole Scallion | 10 g Coriander,"Brühe zum Kochen bringen. Corn kernels hinzufügen. (5 min) | Mit cornstarch slurry eindicken. | Crab meat hinzufügen. 3 Min. köcheln lassen. (3 min) | Geschlagenes egg in einem dünnen Strahl einlaufen lassen, dabei sanft rühren. (2 min) | Mit fish sauce abschmecken. Mit scallion und coriander garniert servieren.",200,16,22,5,2,shellfish;fish;eggs,Updated,Súp Bắp Cua,de
Bun Ken,Vietnamese,Lunch,seafood;comfort,15,25,4,Südvietnamesische Kokosnuss-Fischcurry-Nudelsuppe.,"Die Hälfte der coconut milk durch fish stock ersetzen, um die Nährwerte auszugleichen und den Meeresfrüchtegeschmack hervorzuheben.",400 g White Fish | 300 g Rice Vermicelli | 400 ml Coconut Milk | 2 stalks Lemongrass | 3 slices Galangal | 1 tsp Turmeric | 3 tbsp Fish Sauce | 150 g Pineapple | 100 g Bean Sprouts | 3 whole Lime,"Lemongrass und galangal anbraten. Turmeric hinzufügen. | Fish und coconut milk hinzufügen. 15 Min. köcheln lassen. (15 min) | Pineapple und fish sauce hinzufügen. | Rice vermicelli kochen: 10 Min. in kaltem Wasser einweichen, dann abgießen und 2–3 Min. in kochendem Wasser kochen, bis sie gerade gar sind. Abgießen, unter kaltem Wasser abspülen, in Schüsseln verteilen und die Currybrühe darübergeben. (3 min) | Mit bean sprouts und lime servieren.",400,28,42,14,3,dairy;fish,Updated,Bun Ken,de
Cha Ca La Vong,Vietnamese,Dinner,seafood;premium,15,15,4,"Hanoi-Fisch mit Kurkuma und Dill, serviert mit Reisnudeln und Erdnüssen.","Vor dem abschließenden Ölfinish einen Holzkohle-Grill-Anstich einsetzen, um authentische 5-Sterne-Qualität zu replizieren.",600 g White Fish | 2 tsp Turmeric | 30 g Dill | 20 g Galangal | 1 tbsp Shrimp Paste | 300 g Rice Vermicelli | 60 g Peanuts | 6 whole Scallion | 150 ml Nuoc Cham,"Fish mit turmeric, galangal und shrimp paste 30 Min. marinieren. (30 min) | Fish in oil goldbraun braten, je 3 Min. pro Seite. (6 min) | Dill und scallion hinzufügen, kurz schwenken. (1 min) | Über vermicelli mit peanuts und nuoc cham servieren.",400,36,30,14,3,nuts;peanuts;shellfish;fish,Updated,Cha Ca La Vong,de
Xoi Xeo,Vietnamese,Breakfast,vegan;gluten-free,10,35,4,Klebreis mit gelber Mungobohnenpaste und gebratenen Schalotten.,"Schalotten in Entenfett braten, um den Umami-Geschmack zu verstärken, und beim Dämpfen des Reises einen Spritzer Pandanblattwasser hinzufügen, um eine aromatische Komplexität zu erzielen.",400 g Glutinous Rice | 150 g Mung Beans | 1 tsp Turmeric | 200 ml Coconut Milk | 3 tbsp Fried Shallots | 0.5 tsp Salt | 1 tsp Sesame Oil,Glutinous rice 4 Stunden einweichen. Mit turmeric 25 Min. dämpfen. (25 min) | Mung beans 2 Stunden einweichen. Weich dämpfen. Mit coconut milk stampfen. (20 min) | Reis und Mungobohnenpaste schichten. | Mit fried shallots und sesame oil toppen.,380,10,66,8,4,dairy;sesame,Updated,Xoi Xeo,de
Banh Beo,Vietnamese,Appetizer,gluten-free,20,15,4,"Gedämpfte Wasserreis-Kuchen, belegt mit getrockneten Garnelen und gebratenen Schalotten.",Scallion oil für einen fettbasierten Geschmackstransport und knusprige Schweineschwarte für texturellen Kontrast einsetzen.,200 g Rice Flour | 40 g Tapioca Starch | 40 g Dried Shrimp | 3 tbsp Fried Shallots | 2 tbsp Fish Sauce | 1 tsp Sugar | 2 whole Lime,"Rice flour und tapioca mit water zu einem dünnen Teig verrühren. | In kleine flache Schälchen gießen. 5 Min. dämpfen, bis sie fest sind. (5 min) | Dried shrimp grob zerstoßen. | Kuchen mit dried shrimp und fried shallots belegen. | Dipping sauce aus fish sauce, sugar und lime zubereiten.",180,8,28,4,1,gluten;shellfish;fish,Updated,Banh Beo,de
Banh Khot,Vietnamese,Appetizer,quick;seafood,15,15,4,"Kleine knusprige Kokosreis-Törtchen, belegt mit Garnelen.","Einen Teil der Flüssigkeit durch Bier oder Sprudelwasser ersetzen, um eine überlegene Belüftung und Knusprigkeit zu erzielen.",200 g Rice Flour | 300 ml Coconut Milk | 0.5 tsp Turmeric | 200 g Shrimp | 3 whole Scallion | 150 ml Nuoc Cham | 1 head Lettuce | 15 g Mint,"Teig herstellen: rice flour, coconut milk, turmeric und salt. | Eine khot- (oder Aebleskiver-)Pfanne bei mittlerer Hitze erhitzen. Jede Mulde gut einölen, 2 Min. (2 min) | Jede Mulde zur Hälfte mit Teig füllen. Eine shrimp in jede drücken. Abdecken und 3 Min. kochen, bis die Ränder fest und die Unterseite goldbraun sind. In Portionen zubereiten. (3 min) | In lettuce mit mint und nuoc cham servieren.",240,14,28,8,2,gluten;dairy;shellfish;fish,Updated,Banh Khot,de
Com Chien Duong Chau,Vietnamese,Dinner,quick;family-friendly,10,15,4,Vietnamesischer Yangzhou-Gebratener Reis mit Char Siu und Garnelen.,"Gewürfelten Lap Cheong und fein gehackte Schalotten einarbeiten, um authentische Tiefe und ein luxuriöses Mundgefühl zu erzielen.",500 g Cooked Jasmine Rice | 150 g Char Siu Pork | 150 g Shrimp | 3 whole Eggs | 80 g Peas | 3 whole Scallion | 2 tbsp Soy Sauce | 1 tbsp Fish Sauce | 1 tsp Sesame Oil,"(Übrig gebliebenes char siu pork aus dem Rezept für chinesisches Char Siu Pork verwenden oder beim chinesischen Barbecue-Laden kaufen. Jasmine rice vom Vortag eignet sich am besten – 300 g Reis kochen, auf einem Tablett verteilen und über Nacht kühlen.) Eggs in einem heißen Wok scramblieren. Beiseite stellen. (2 min) | Shrimp und pork anbraten. (3 min) | Rice hinzufügen. Bei hoher Hitze 3 Min. braten. (3 min) | Peas, sauces und eggs hinzufügen. Schwenken. | Mit scallion und sesame oil abschließen.",420,22,54,12,3,gluten;shellfish;fish;eggs;soy;sesame,Updated,Com Chien Duong Chau,de
Mezze-Platte,Mediterranean,Appetizer,vegan;crowd-pleaser,20,0,6,"Ein Fest aus Hummus, Baba Ganoush, Tabbouleh, Falafel, Pita und Oliven.","Ergänzen Sie eine hauseigene Signatur-Sauce wie Zhug oder Harissa, um einen säuerlichen Kontrast zu schaffen.",200 g Hummus | 150 g Baba Ganoush | 150 g Tabbouleh | 8 whole Falafel | 4 whole Pita | 80 g Olives | 8 whole Stuffed Grape Leaves | 100 g Cherry Tomatoes | 1 whole Cucumber | 3 tbsp Olive Oil,Hummus und baba ganoush in Schälchen anrichten. | Cucumber und tomatoes in Scheiben schneiden. | Pita erwärmen und daneben anordnen. | Alle Zutaten mit olives und stuffed leaves auf einem großen Brett anrichten. | Hummus mit olive oil beträufeln. Sofort servieren.,380,14,44,16,8,gluten,Updated,Mezze Platter,de
Shish Tawook,Mediterranean,Dinner,gluten-free;high-protein,15,20,4,"Libanesische Hähnchenspieße mit Knoblauchmarinade, Toum und Pickles.","Verwenden Sie Metallspieße, um Hitze nach innen zu leiten und ein Übergaren der Außenseite zu vermeiden.",700 g Chicken Breast | 150 ml Yogurt | 2 whole Lemon | 4 cloves Garlic | 2 tsp Paprika | 1 tsp Cumin | 1 tbsp Tomato Paste | 4 whole Pita | 100 g Toum | 80 g Pickles,"Chicken mit yogurt, lemon, garlic und spices mindestens 2 Stunden marinieren. (120 min) | Auf skewers fädeln. Bei starker Hitze 10–12 Minuten grillen. (11 min) | In pita mit toum garlic sauce, tomatoes und pickles servieren.",420,40,28,14,2,gluten;dairy,Updated,Shish Tawook,de
Hummus Masabacha,Mediterranean,Appetizer,vegan;gluten-free,10,0,4,"Warmer Hummus mit ganzen Kichererbsen, verfeinert mit Olivenöl, Kreuzkümmel und Paprika.",Mit hochpolyphenolhaltigem Finishing-Öl und Micro-Petersilie für optische Eleganz abschließen.,400 g Chickpeas | 80 g Tahini | 2 whole Lemon | 2 cloves Garlic | 1 tsp Cumin | 4 tbsp Olive Oil | 1 tsp Paprika | 10 g Parsley | 4 whole Pita,"Chickpeas mit tahini, lemon, garlic und cumin sehr glatt mixen. | Einige ganze chickpeas separat erwärmen. | Hummus auf einem Teller verstreichen. Ganze chickpeas darauf geben. | Mit olive oil beträufeln, paprika und parsley darüberstreuen. | Mit warmem pita servieren.",320,12,34,16,8,gluten;sesame,Updated,Hummus Masabacha,de
Lamm-Shawarma,Mediterranean,Dinner,family-friendly;crowd-pleaser,15,20,4,"Gewürzte Lammscheiben im Fladenbrot mit Tahini, Tomaten und eingelegter Rübe.","Mit gerösteten Pinienkernen garnieren, um die für professionelles Anrichten erforderliche texturelle Komplexität zu erzielen.",700 g Lamb Leg | 4 whole Flatbread | 80 g Tahini | 2 whole Lemon | 3 cloves Garlic | 2 tsp Cumin | 1 tsp Coriander | 0.5 tsp Cinnamon | 100 g Pickled Turnip | 2 whole Tomatoes | 15 g Parsley,"Lamb dünn aufschneiden. Mit spices und lemon 1 Stunde marinieren. (60 min) | Bei 220 °C rösten oder grillen, bis es angegart ist, 15 Minuten. (15 min) | Tahini-Sauce aus tahini, lemon und garlic zubereiten. | In flatbread mit sauce, tomatoes, pickled turnip und parsley servieren.",480,36,36,20,4,gluten;sesame,Updated,Lamb Shawarma,de
Fattoush-Salat,Mediterranean,Lunch,vegan,15,5,4,"Levantinischer Brotsalat mit knusprigem Pita, Sumach, Granatapfelmelasse und Minze.",Urfa Biber für rauchige Tiefe hinzufügen und eisgekühlten Radieschen für maximale Knusprigkeit verwenden.,2 heads Romaine Lettuce | 3 whole Tomatoes | 1 whole Cucumber | 6 whole Radish | 2 whole Pita | 2 tsp Sumac | 2 tbsp Pomegranate Molasses | 4 tbsp Olive Oil | 2 whole Lemon | 15 g Mint | 15 g Parsley,"Pita toasten oder frittieren bis es knusprig ist. In Stücke brechen. | Lettuce zerpflücken. Tomatoes und cucumber würfeln. Radish in Scheiben schneiden. | Olive oil, lemon, pomegranate molasses und sumac verquirlen. | Alles mit dem Dressing und den herbs vermengen. | Pita-Stücke erst kurz vor dem Servieren hinzufügen.",220,5,26,12,5,gluten,Updated,Fattoush Salad,de
Gegrillter Branzino,Mediterranean,Dinner,gluten-free;healthy,10,20,4,"Ganzer Wolfsbarsch vom Grill mit Herbes de Provence, Kapern und Zitrone.","Zuerst bei starker Hitze anbraten, dann indirekte Hitze verwenden, um Feuchtigkeit zu bewahren und eine knusprige, glasartige Haut zu erzielen.",2 whole Whole Branzino | 3 whole Lemon | 4 tbsp Olive Oil | 2 tbsp Capers | 1 tsp Herbes de Provence | 3 cloves Garlic | 200 g Cherry Tomatoes | 60 g Olives,"Fish einschneiden. Innen und außen mit herbs, garlic und salt würzen. | Bauchraum mit lemon slices füllen. | 7–8 Minuten pro Seite grillen, bis der Fisch durchgegart ist. (15 min) | Währenddessen tomatoes und olives mit olive oil rösten. | Fish auf den tomatoes anrichten, mit capers und lemon beträufeln.",320,42,4,16,2,fish,Updated,Grilled Branzino,de
Lamm-Kofta,Mediterranean,Dinner,gluten-free;quick,15,15,4,"Lammhack-Kräuterspieße vom Grill, serviert mit Tahini und Tabbouleh.","Ganze Gewürze vor dem Mahlen rösten, um flüchtige Öle und Geschmackstiefe freizusetzen.",600 g Ground Lamb | 1 whole Onion | 2 tsp Cumin | 1 tsp Coriander | 0.5 tsp Cinnamon | 20 g Parsley | 15 g Mint | 100 ml Tahini Sauce | 4 whole Pita | 1 tsp Sumac,"Lamb mit grated onion, spices und chopped herbs vermengen. | Auf flache skewers in Wurstform formen. | Bei starker Hitze 4 Minuten pro Seite grillen. (8 min) | Mit tahini, warmem pita, tabbouleh und sumac servieren.",420,32,22,22,3,gluten;sesame,Updated,Lamb Kofta,de
Shakshuka,Mediterranean,Breakfast,vegetarian;quick,10,20,4,In würziger Tomaten-Paprika-Sauce pochierte Eier mit Feta und Brot.,"Gewürze 60 Sekunden lang in Öl anschwitzen, um maximale aromatische Wirkung zu erzielen.",8 whole Eggs | 800 g Canned Tomatoes | 2 whole Red Pepper | 1 whole Onion | 4 cloves Garlic | 1 tsp Cumin | 2 tsp Paprika | 0.5 tsp Chilli Flakes | 100 g Feta | 15 g Parsley | 4 whole Pita,"Onion und pepper weich dünsten. (6 min) | Garlic und spices hinzufügen. Tomatoes dazugeben. 10 Minuten köcheln lassen. (10 min) | Mulden in die Sauce drücken. Eggs hineingeben. | Abdecken und 5–6 Minuten garen, bis das Eiweiß gestockt ist. (6 min) | Feta darüberkrümeln, parsley verstreuen. Mit pita servieren.",340,20,24,16,5,gluten;dairy;eggs,Updated,Shakshuka,de
Tabbouleh,Mediterranean,Appetizer,vegan;quick,15,0,4,Libanons Nationalsalat – Bulgurweizen mit einer großzügigen Menge frischer Petersilie.,"Die Tomaten entkernen, um eine wässrige Basis zu vermeiden und die Textur über Zeit knusprig zu halten.",100 g Bulgur Wheat | 200 g Flat-Leaf Parsley | 30 g Mint | 3 whole Tomatoes | 4 whole Scallion | 3 whole Lemon | 4 tbsp Olive Oil | 0.25 tsp Allspice,"Bulgur 20 Minuten in kaltem Wasser einweichen. Abgießen und trocken ausdrücken. (20 min) | Parsley und mint fein hacken – dies ist hauptsächlich ein Kräuter-, kein Getreidegericht. | Tomatoes und scallion würfeln. | Alles mit lemon juice, olive oil und allspice vermengen. | 20 Minuten vor dem Servieren ruhen lassen. (20 min)",180,5,20,10,5,gluten,Updated,Tabbouleh,de
Baba Ganoush,Mediterranean,Appetizer,vegan;gluten-free,10,30,4,"Rauchiger Dip aus gerösteter Aubergine mit Tahini, Zitrone und Granatapfelkernen.",Maldon-Meersalz und eine Prise Urfa Biber für anspruchsvolle Schärfe und mineralisches Gleichgewicht hinzufügen.,2 large Aubergine | 3 tbsp Tahini | 2 whole Lemon | 2 cloves Garlic | 3 tbsp Olive Oil | 40 g Pomegranate Seeds | 10 g Parsley,"Aubergine direkt über der Flamme oder unter dem Grill verkohlen, bis sie vollständig geschwärzt ist. (30 min) | 10 Minuten in einer Tüte ruhen lassen. (10 min) | Schälen und abtropfen lassen. Fruchtfleisch hacken. | Mit tahini, lemon und garlic vermengen. | Auf einem Teller verstreichen, oil darüberträufeln, pomegranate und parsley darüberstreuen.",180,4,12,14,6,sesame,Updated,Baba Ganoush,de
Mansaf,Mediterranean,Dinner,slow-cook;premium,20,90,6,Jordaniens Nationalgericht — Lamm in getrockneter Joghurtsauce über Reis mit Mandeln.,"Ganze geröstete Gewürze in den Jameed-Aufguss geben und mit frischer Petersilie abschließen, um die intensive Salzigkeit auszugleichen.",1 kg Lamb Shoulder | 200 g Jameed (Dried Yogurt) | 400 g Basmati Rice | 60 g Pine Nuts | 60 g Almonds | 40 g Butter | 1 tsp Turmeric | 4 whole Flatbread,"Jameed in heißem Wasser auflösen. Lamm in Jameed-Brühe 1,5 Stunden köcheln lassen. (90 min) | Reis mit turmeric und Lammbrühe kochen. | Nuts in butter goldbraun braten. | Flatbread, dann Reis, dann Lamm auf einer großen Platte schichten. | Heiße Jameed-Sauce darübergießen. Nuts darüberstreuen.",580,42,54,22,3,gluten;dairy;nuts,Updated,Mansaf,de
Falafel-Wrap,Mediterranean,Lunch,vegan,20,10,4,"Knusprige Kichererbsen-Falafel im Fladenbrot mit Tahini, Tomaten und eingelegtem Kohl.",Das Garnish mit Sumach-Zwiebeln und einem fermentierten Chilielement aufwerten.,400 g Chickpeas | 30 g Parsley | 20 g Coriander | 3 cloves Garlic | 1 tsp Cumin | 1 tsp Coriander Powder | 3 tbsp Flour | 4 whole Flatbread | 80 g Tahini | 100 g Pickled Cabbage | 2 whole Tomatoes,"Chickpeas (roh eingeweicht, nicht gekocht) mit herbs, garlic und spices pürieren. Flour hinzufügen. | Zu Bällchen formen. Bei 180 °C 3 min frittieren bis sie knusprig sind. (3 min) | Tahini-Sauce zubereiten: tahini mit dem Saft von 1 Zitrone und genug kaltem Wasser zu einer gießfähigen Sauce verrühren. Mit salt würzen. | Falafel in flatbread mit tahini, tomatoes und pickled cabbage servieren.",380,14,54,14,10,gluten;sesame,Updated,Falafel Wrap,de
Kibbeh,Mediterranean,Appetizer,family-friendly,25,15,4,Frittierte Bulgur-Lamm-Kroketten mit Pinienkernen und Zwiebeln.,"Die pine nuts vor der Zugabe zur Füllung in Lammfett rösten, um ein tieferes Nussaroma zu erzielen.",150 g Bulgur Wheat | 300 g Ground Lamb | 1 whole Onion | 40 g Pine Nuts | 1 tsp Allspice | 0.5 tsp Cinnamon | 10 g Mint | 100 ml Yogurt Sauce,"Feinen bulgur mit der Hälfte des lamb, onion und spices mischen. Zu einer Paste kneten. | Restliches lamb mit onion, pine nuts und spices für die Füllung anbraten. (6 min) | Hüllen um die Füllung formen. | Bei 175 °C 4–5 min frittieren bis sie dunkelgolden sind. (5 min) | Mit yogurt sauce servieren.",360,22,24,20,4,gluten;dairy;nuts,Updated,Kibbeh,de
Muhallabia,Mediterranean,Dessert,vegetarian;gluten-free;make-ahead,10,20,6,Samtiger libanesischer Milchpudding mit Rosenwasser und gehackten Pistazien.,"Einen Schuss heavy cream für ein reichhaltigeres Mundgefühl einarbeiten und durch ein Chinois passieren, um ein makelloses Ergebnis zu erzielen.",800 ml Whole Milk | 60 g Cornstarch | 100 g Sugar | 2 tbsp Rose Water | 1 tbsp Orange Blossom Water | 40 g Pistachios | 0.5 tsp Mastic,"Cornstarch und sugar in kalte milk einrühren. | Unter ständigem Rühren 10 min erhitzen bis die Masse eindickt. (10 min) | Rose water, orange blossom water und mastic hinzufügen. | In Schüsseln füllen. 4 Stunden kühlen. (240 min) | Vor dem Servieren mit gehackten pistachios bestreuen.",220,6,36,6,0,dairy;nuts,Updated,Muhallabia,de
Knafeh,Mediterranean,Dessert,vegetarian;baking,20,30,8,"Palästinensisches Käsegebäck in Rosenwassersirup getränkt, mit Pistazien.",Künstlichen Farbstoff durch safranhaltige Butter ersetzen und eine Mischung aus Nabulsi-Käse für überlegene Elastizität verwenden.,400 g Kataifi Pastry | 400 g Akkawi Cheese | 100 g Butter | 300 g Sugar | 200 ml Water | 2 tbsp Rose Water | 60 g Pistachios | 1 tsp Orange Food Colouring,Sirup herstellen: sugar und water aufkochen. Rose water hinzufügen. Abkühlen lassen. (10 min) | Kataifi zerrupfen und mit geschmolzener butter vermengen. | Die Hälfte in eine gefettete Form drücken. Abgetropften cheese darauf verteilen. | Mit dem restlichen kataifi bedecken. | Bei 200 °C 25 min backen bis goldbraun. (25 min) | Kalten Sirup über das heiße knafeh gießen. Mit pistachios bestreuen.,480,12,62,22,2,gluten;dairy;nuts,Updated,Knafeh,de
Chicken Musakhan,Mediterranean,Dinner,family-friendly,15,45,4,Sumach-gewürztes Hähnchen mit karamellisierten Zwiebeln auf Fladenbrot mit Pinienkernen.,"Die Zwiebelpfanne mit einem Schuss chicken stock ablöschen, um eine reichhaltige Emulsion zu erzeugen.",700 g Chicken Thighs | 4 whole Onion | 4 tbsp Sumac | 4 whole Flatbread | 60 g Pine Nuts | 80 ml Olive Oil | 0.5 tsp Cinnamon | 0.5 tsp Allspice,"Chicken thighs bei 200 °C 30 min rösten. (30 min) | Geschnittene onions in olive oil mit sumac, cinnamon und allspice 20 min karamellisieren. (20 min) | Hähnchen zerrupfen. Mit onions vermischen. | Flatbread in einer Pfanne ausbreiten. Mit der Hähnchenmischung belegen. | Im Ofen erwärmen. Pine nuts und mehr sumac darüberstreuen.",520,36,38,24,4,gluten;nuts,Updated,Chicken Musakhan,de
Maqluba,Mediterranean,Dinner,family-friendly;impressive,20,65,6,"Umgekehrter Reis, geschichtet mit Lamm, Blumenkohl und Aubergine.","Das Geschmacksprofil mit Sumach oder Zitronenabrieb säuern, um die schweren Fette auszugleichen.",600 g Lamb Shoulder | 400 g Basmati Rice | 400 g Cauliflower | 2 whole Aubergine | 3 whole Tomatoes | 2 whole Potato | 2 tbsp Mixed Spices | 4 tbsp Olive Oil | 60 g Pine Nuts,"Jedes Gemüse separat goldbraun anbraten. (15 min) | Lamb mit spices anbraten. | In einem tiefen Topf schichten: lamb, gebratenes Gemüse, eingeweichter rice. | Brühe bis zur Bedeckung hinzufügen. 45 min bei mittlerer Hitze kochen. (45 min) | Wie einen Kuchen auf eine große Platte stürzen. | Pine nuts darüberstreuen. Mit yogurt servieren.",560,32,60,20,6,dairy;nuts,Updated,Maqluba,de
Labneh,Mediterranean,Appetizer,vegetarian;gluten-free;make-ahead,5,0,4,"Abgetropfter Joghurtkäse, in Kräutern gerollt, mit Olivenöl beträufelt.","Mit selbstgemachtem, angekohltem Sauerteig-Pita servieren, um höchste texturale Ansprüche zu erfüllen.",800 g Greek Yogurt | 1 tsp Salt | 4 tbsp Olive Oil | 2 tsp Za'atar | 0.5 tsp Chilli Flakes | 60 g Olives | 1 whole Cucumber | 4 whole Pita,"Yogurt mit 1 TL salt mischen. In ein muslin cloth oder ein sauberes Küchentuch über einer Schüssel geben. Ränder zusammenraffen, verknoten und 24 Stunden im Kühlschrank dickcremig werden lassen. (1440 min) | Zu Bällchen rollen oder auf einem Teller verstreichen. | Mit olive oil beträufeln und za'atar sowie chilli darüberstreuen. | Mit olives, cucumber und warmem pita servieren.",200,10,14,12,1,gluten;dairy;sesame,Updated,Labneh,de
Fatteh,Mediterranean,Lunch,vegetarian,15,20,4,"Schichten aus geröstetem Pita, Kichererbsen, Joghurt-Tahini und knuspriger Aubergine.","Die pine nuts unmittelbar vor dem Servieren in brauner Butter anbraten, um ein dramatisches aromatisches Erlebnis am Tisch zu schaffen.",4 whole Pita | 400 g Chickpeas | 400 g Greek Yogurt | 4 tbsp Tahini | 3 cloves Garlic | 2 whole Lemon | 1 whole Aubergine | 40 g Pine Nuts | 60 g Pomegranate Seeds | 15 g Parsley,"Pita knusprig rösten. In Stücke brechen. | Gewürfelte aubergine in oil bei 200 °C 20 min rösten. (20 min) | Yogurt mit tahini, garlic und lemon verrühren. | Schichten: pita, chickpeas, aubergine, yogurt sauce. | Mit pine nuts, pomegranate und parsley bestreuen.",420,18,48,18,10,gluten;dairy;nuts;sesame,Updated,Fatteh,de
Za'atar-Fladenbrot Manaqeesh,Mediterranean,Breakfast,vegan;quick,10,15,4,Libanesisches Fladenbrot mit Za'atar und Olivenöl bestrichen — Frühstück in der gesamten Levante.,Mit frischer Minze und Granatapfelkernen abschließen für eine lebhafte Präsentation auf Michelin-Niveau.,400 g Flatbread Dough | 4 tbsp Za'atar Mix | 80 ml Olive Oil | 2 whole Tomatoes | 1 whole Cucumber | 60 g Olives,"Den Teig herstellen: 300g flour, 7g instant yeast, 1 TL salt, 180ml warmes Wasser, 2 EL olive oil mischen. 5 min kneten, 45 min ruhen lassen. Oder fertigen flatbread dough verwenden. (45 min) | Teig in 4 Portionen teilen. Dünn ausrollen. | Za'atar und olive oil mischen. Großzügig auf den Teig streichen. | Bei 220 °C 8–10 min backen bis die Ränder goldbraun sind. (9 min) | Warm mit geschnittenen tomatoes, cucumber und olives servieren.",320,7,40,16,4,gluten;sesame,Updated,Za'atar Flatbread Manaqeesh,de
Gegrillter Halloumi-Salat,Mediterranean,Lunch,vegetarian;gluten-free;quick,10,10,4,"Goldener gegrillter Halloumi auf Rucola, Wassermelone und Minze.","Geröstete Pinienkerne oder Pistazien für ein angenehmes, fettiges Knusperelement hinzufügen.",400 g Halloumi | 400 g Watermelon | 100 g Rocket | 20 g Mint | 80 g Pomegranate Seeds | 3 tbsp Olive Oil | 1 whole Lemon | 1 tbsp Honey,"Halloumi in 1 cm dicke Scheiben schneiden. In einer trockenen Pfanne 2 Min. pro Seite grillen, bis er goldbraun ist. (4 min) | Watermelon würfeln. | Olive oil, lemon und honey verquirlen. | Rocket, watermelon und halloumi anrichten. | Pomegranate und mint darüberstreuen. Dressing darüberträufeln.",360,22,20,22,2,dairy,Updated,Grilled Halloumi Salad,de
